algorithm,protocol_model,inv_no,result,states,time
BFS,TL-C_NonIn_S_data,inv_114,Found,454131,13.55
BFS,TL-C_NonIn_S_data,inv_115,Found,454114,14.41
BFS,TL-C_NonIn_S_data,inv_116,Found,1687918,34.61
BFS,TL-C_NonIn_S_data,inv_117,Found,117404,8.11
BFS,TL-C_NonIn_S_data,inv_118,Found,1135378,25.17
BFS,TL-C_NonIn_S_data,inv_119,Found,1135354,27.90
BFS,TL-C_NonIn_S_data,inv_120,Found,4043254,68.81
BFS,TL-C_NonIn_S_data,inv_121,Found,113152,5.68
BFS,TL-C_NonIn_S_data,inv_122,Found,1091979,27.95
BFS,TL-C_NonIn_S_data,inv_123,Found,1091955,28.33
BFS,TL-C_NonIn_S_data,inv_124,Found,3876752,73.84
BFS,TL-C_NonIn_S_data,inv_125,Found,453636,13.64
BFS,TL-C_NonIn_S_data,inv_126,Found,3876150,94.97
BFS,TL-C_NonIn_S_data,inv_127,Found,3876126,66.23
BFS,TL-C_NonIn_S_data,inv_128,MemoryOut,0,0
BFS,TL-C_NonIn_S_data,inv_129,Found,113293,5.58
BFS,TL-C_NonIn_S_data,inv_130,Found,291385,9.79
BFS,TL-C_NonIn_S_data,inv_131,Found,291376,9.28
BFS,TL-C_NonIn_S_data,inv_132,Found,1093081,25.47
BFS,TL-C_NonIn_S_data,inv_133,Found,301942,10.50
BFS,TL-C_NonIn_S_data,inv_134,Found,731309,14.00
BFS,TL-C_NonIn_S_data,inv_135,Found,731295,13.91
BFS,TL-C_NonIn_S_data,inv_136,Found,2682379,64.76
BFS,TL-C_NonIn_S_data,inv_137,Found,291073,8.98
BFS,TL-C_NonIn_S_data,inv_138,Found,704044,17.34
BFS,TL-C_NonIn_S_data,inv_139,Found,704030,17.67
BFS,TL-C_NonIn_S_data,inv_140,Found,2574728,65.31
BFS,TL-C_NonIn_S_data,inv_141,Found,1091853,26.60
BFS,TL-C_NonIn_S_data,inv_142,Found,2574412,59.72
BFS,TL-C_NonIn_S_data,inv_143,Found,2574398,57.26
BFS,TL-C_NonIn_S_data,inv_144,Found,8489886,156.49
BFS,TL-C_NonIn_S_data,inv_145,Found,2627,3.34
BFS,TL-C_NonIn_S_data,inv_146,Found,2464,3.50
BFS,TL-C_NonIn_S_data,inv_147,Found,2154,3.37
BFS,TL-C_NonIn_S_data,inv_148,Found,1742,3.28
BFS,TL-C_NonIn_S_data,inv_149,Found,1458,2.84
BFS,TL-C_NonIn_S_data,inv_150,Found,1369,3.34
BFS,TL-C_NonIn_S_data,inv_151,Found,449,3.47
BFS,TL-C_NonIn_S_data,inv_152,Found,2497,3.30
BFS,TL-C_NonIn_S_data,inv_153,Found,2649,2.85
BFS,TL-C_NonIn_S_data,inv_154,Found,105177,5.23
BFS,TL-C_NonIn_S_data,inv_155,Found,1203,3.35
BFS,TL-C_NonIn_S_data,inv_156,Found,984,3.39
BFS,TL-C_NonIn_S_data,inv_157,Found,292,3.28
BFS,TL-C_NonIn_S_data,inv_158,Found,1801,3.35
BFS,TL-C_NonIn_S_data,inv_159,Found,2193,3.32
BFS,TL-C_NonIn_S_data,inv_160,Found,78823,4.72
BFS,TL-C_NonIn_S_data,inv_161,Found,42,3.31
BFS,TL-C_NonIn_S_data,inv_162,Found,2898,3.29
BFS,TL-C_NonIn_S_data,inv_163,Found,2884,2.59
BFS,TL-C_NonIn_S_data,inv_164,Found,20799,3.69
BFS,TL-C_NonIn_S_data,inv_165,Found,2833,2.59
BFS,TL-C_NonIn_S_data,inv_166,Found,191630,5.02
BFS,TL-C_NonIn_S_data,inv_167,Found,191616,5.09
BFS,TL-C_NonIn_S_data,inv_168,Found,734744,15.19
BFS,TL-C_NonIn_S_data,inv_169,Found,2746,2.63
BFS,TL-C_NonIn_S_data,inv_170,Found,186564,4.95
BFS,TL-C_NonIn_S_data,inv_171,Found,186550,4.92
BFS,TL-C_NonIn_S_data,inv_172,Found,715196,14.86
BFS,TL-C_NonIn_S_data,inv_173,Found,19876,2.88
BFS,TL-C_NonIn_S_data,inv_174,Found,720692,12.29
BFS,TL-C_NonIn_S_data,inv_175,Found,720678,12.26
BFS,TL-C_NonIn_S_data,inv_176,Found,2647893,39.44
BFS,TL-C_NonIn_S_data,inv_177,Found,542,2.50
BFS,TL-C_NonIn_S_data,inv_178,Found,1605,2.51
BFS,TL-C_NonIn_S_data,inv_179,Found,1598,2.46
BFS,TL-C_NonIn_S_data,inv_180,Found,10534,2.63
BFS,TL-C_NonIn_S_data,inv_181,Found,38908,4.35
BFS,TL-C_NonIn_S_data,inv_182,Found,117890,3.98
BFS,TL-C_NonIn_S_data,inv_183,Found,117883,4.12
BFS,TL-C_NonIn_S_data,inv_184,Found,472882,8.88
BFS,TL-C_NonIn_S_data,inv_185,Found,37778,2.98
BFS,TL-C_NonIn_S_data,inv_186,Found,114722,3.94
BFS,TL-C_NonIn_S_data,inv_187,Found,114715,4.02
BFS,TL-C_NonIn_S_data,inv_188,Found,460456,8.71
BFS,TL-C_NonIn_S_data,inv_189,Found,187615,4.95
BFS,TL-C_NonIn_S_data,inv_190,Found,463663,8.72
BFS,TL-C_NonIn_S_data,inv_191,Found,463656,8.80
BFS,TL-C_NonIn_S_data,inv_192,Found,1731424,26.62
BFS,TL-C_NonIn_S_data,inv_193,Found,511,2.45
BFS,TL-C_NonIn_S_data,inv_194,Found,38166,2.87
BFS,TL-C_NonIn_S_data,inv_195,Found,38152,3.40
BFS,TL-C_NonIn_S_data,inv_196,Found,188677,4.94
BFS,TL-C_NonIn_S_data,inv_197,Found,1570,2.51
BFS,TL-C_NonIn_S_data,inv_198,Found,118121,4.20
BFS,TL-C_NonIn_S_data,inv_199,Found,118107,4.01
BFS,TL-C_NonIn_S_data,inv_200,Found,474148,8.97
BFS,TL-C_NonIn_S_data,inv_201,Found,1522,2.53
BFS,TL-C_NonIn_S_data,inv_202,Found,115417,3.98
BFS,TL-C_NonIn_S_data,inv_203,Found,115403,3.91
BFS,TL-C_NonIn_S_data,inv_204,Found,464125,8.84
BFS,TL-C_NonIn_S_data,inv_205,Found,10035,2.57
BFS,TL-C_NonIn_S_data,inv_206,Found,463855,8.80
BFS,TL-C_NonIn_S_data,inv_207,Found,463841,8.82
BFS,TL-C_NonIn_S_data,inv_208,Found,1732575,26.74
BFS,TL-C_NonIn_S_data,inv_209,Found,5171,2.53
BFS,TL-C_NonIn_S_data,inv_210,Found,19998,2.70
BFS,TL-C_NonIn_S_data,inv_211,Found,19991,2.68
BFS,TL-C_NonIn_S_data,inv_212,Found,115933,3.99
BFS,TL-C_NonIn_S_data,inv_213,Found,20473,3.11
BFS,TL-C_NonIn_S_data,inv_214,Found,69800,3.35
BFS,TL-C_NonIn_S_data,inv_215,Found,69793,3.28
BFS,TL-C_NonIn_S_data,inv_216,Found,303890,6.54
BFS,TL-C_NonIn_S_data,inv_217,Found,19891,2.68
BFS,TL-C_NonIn_S_data,inv_218,Found,68126,3.27
BFS,TL-C_NonIn_S_data,inv_219,Found,68119,3.31
BFS,TL-C_NonIn_S_data,inv_220,Found,297357,6.53
BFS,TL-C_NonIn_S_data,inv_221,Found,115367,5.44
BFS,TL-C_NonIn_S_data,inv_222,Found,297207,6.52
BFS,TL-C_NonIn_S_data,inv_223,Found,297200,6.51
BFS,TL-C_NonIn_S_data,inv_224,Found,1120278,18.22
BFS,TL-C_In_M_data,inv_1,Found,1,2.43
BFS,TL-C_In_M_data,inv_2,Found,135053,18.98
BFS,TL-C_In_M_data,inv_3,Found,128287,17.89
BFS,TL-C_In_M_data,inv_4,Found,33564,4.84
BFS,TL-C_In_M_data,inv_5,Found,203652,29.53
BFS,TL-C_In_M_data,inv_6,Found,213026,30.76
BFS,TL-C_In_M_data,inv_7,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_8,Found,114983,15.85
BFS,TL-C_In_M_data,inv_9,Found,91152,12.24
BFS,TL-C_In_M_data,inv_10,Found,17214,3.43
BFS,TL-C_In_M_data,inv_11,Found,153350,21.91
BFS,TL-C_In_M_data,inv_12,Found,185386,28.01
BFS,TL-C_In_M_data,inv_13,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_14,Found,690,2.50
BFS,TL-C_In_M_data,inv_15,Found,40598,5.64
BFS,TL-C_In_M_data,inv_16,Found,143021,22.06
BFS,TL-C_In_M_data,inv_17,Found,142960,20.31
BFS,TL-C_In_M_data,inv_18,Found,654346,79.51
BFS,TL-C_In_M_data,inv_19,Found,38744,5.34
BFS,TL-C_In_M_data,inv_20,Found,142421,20.71
BFS,TL-C_In_M_data,inv_21,Found,139287,19.64
BFS,TL-C_In_M_data,inv_22,Found,633917,78.80
BFS,TL-C_In_M_data,inv_23,Found,354408,48.49
BFS,TL-C_In_M_data,inv_24,Found,1306471,141.12
BFS,TL-C_In_M_data,inv_25,Found,1306444,143.78
BFS,TL-C_In_M_data,inv_26,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_27,Found,1342389,146.65
BFS,TL-C_In_M_data,inv_28,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_29,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_30,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_31,Found,1305482,173.32
BFS,TL-C_In_M_data,inv_32,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_33,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_34,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_35,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_36,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_37,MemoryOut,0,0
BFS,TL-C_In_M_data,inv_38,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_1,Found,1,2.47
BFS,TL-C_NonIn_M_data,inv_2,Found,780876,17.42
BFS,TL-C_NonIn_M_data,inv_3,Found,768254,15.35
BFS,TL-C_NonIn_M_data,inv_4,Found,780617,15.37
BFS,TL-C_NonIn_M_data,inv_5,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_6,Found,752717,15.05
BFS,TL-C_NonIn_M_data,inv_7,Found,779203,15.59
BFS,TL-C_NonIn_M_data,inv_8,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_9,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_10,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_11,Found,714735,14.44
BFS,TL-C_NonIn_M_data,inv_12,Found,775656,15.47
BFS,TL-C_NonIn_M_data,inv_13,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_14,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_15,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_16,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_17,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_18,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_19,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_20,Found,637034,13.03
BFS,TL-C_NonIn_M_data,inv_21,Found,37686,2.97
BFS,TL-C_NonIn_M_data,inv_22,Found,320390,7.63
BFS,TL-C_NonIn_M_data,inv_23,Found,320260,9.16
BFS,TL-C_NonIn_M_data,inv_24,Found,3927295,76.42
BFS,TL-C_NonIn_M_data,inv_25,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_26,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_27,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_28,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_29,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_30,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_31,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_32,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_33,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_34,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_35,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_36,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_37,Found,314606,7.67
BFS,TL-C_NonIn_M_data,inv_38,Found,307526,7.01
BFS,TL-C_NonIn_M_data,inv_39,Found,35255,2.78
BFS,TL-C_NonIn_M_data,inv_40,Found,752957,15.02
BFS,TL-C_NonIn_M_data,inv_41,Found,768389,15.37
BFS,TL-C_NonIn_M_data,inv_42,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_43,Found,37204,2.81
BFS,TL-C_NonIn_M_data,inv_44,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_45,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_46,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_47,Found,319616,8.43
BFS,TL-C_NonIn_M_data,inv_48,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_49,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_50,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_51,Found,318001,9.05
BFS,TL-C_NonIn_M_data,inv_52,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_53,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_54,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_55,Found,3904968,75.84
BFS,TL-C_NonIn_M_data,inv_56,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_57,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_58,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_59,Found,1769961,35.12
BFS,TL-C_NonIn_M_data,inv_60,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_61,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_62,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_63,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_64,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_65,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_66,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_67,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_68,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_69,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_70,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_71,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_72,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_73,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_74,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_75,Found,290725,6.84
BFS,TL-C_NonIn_M_data,inv_76,Found,257845,8.19
BFS,TL-C_NonIn_M_data,inv_77,Found,28594,2.73
BFS,TL-C_NonIn_M_data,inv_78,Found,637578,13.06
BFS,TL-C_NonIn_M_data,inv_79,Found,715058,17.01
BFS,TL-C_NonIn_M_data,inv_80,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_81,Found,317981,7.19
BFS,TL-C_NonIn_M_data,inv_82,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_83,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_84,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_85,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_86,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_87,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_88,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_89,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_90,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_91,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_92,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_93,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_94,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_95,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_96,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_97,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_98,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_99,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_100,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_101,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_102,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_103,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_104,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_105,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_106,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_107,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_108,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_109,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_110,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_111,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_112,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_113,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_114,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_115,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_116,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_117,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_118,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_119,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_120,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_121,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_122,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_123,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_124,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_125,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_126,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_127,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_128,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_129,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_130,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_131,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_132,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_133,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_134,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_135,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_136,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_137,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_138,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_139,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_140,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_141,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_142,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_143,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_144,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_145,Found,314971,7.17
BFS,TL-C_NonIn_M_data,inv_146,Found,308104,7.05
BFS,TL-C_NonIn_M_data,inv_147,Found,291670,6.69
BFS,TL-C_NonIn_M_data,inv_148,Found,259199,6.23
BFS,TL-C_NonIn_M_data,inv_149,Found,115585,5.67
BFS,TL-C_NonIn_M_data,inv_150,Found,112498,3.92
BFS,TL-C_NonIn_M_data,inv_151,Found,9121,2.59
BFS,TL-C_NonIn_M_data,inv_152,Found,308344,6.98
BFS,TL-C_NonIn_M_data,inv_153,Found,315106,7.16
BFS,TL-C_NonIn_M_data,inv_154,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_155,Found,105625,3.71
BFS,TL-C_NonIn_M_data,inv_156,Found,93068,3.57
BFS,TL-C_NonIn_M_data,inv_157,Found,7268,2.53
BFS,TL-C_NonIn_M_data,inv_158,Found,259743,6.18
BFS,TL-C_NonIn_M_data,inv_159,Found,291993,6.67
BFS,TL-C_NonIn_M_data,inv_160,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_161,Found,2,2.43
BFS,TL-C_NonIn_M_data,inv_162,Found,320420,7.23
BFS,TL-C_NonIn_M_data,inv_163,Found,320309,7.24
BFS,TL-C_NonIn_M_data,inv_164,Found,3927721,76.00
BFS,TL-C_NonIn_M_data,inv_165,Found,319756,7.25
BFS,TL-C_NonIn_M_data,inv_166,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_167,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_168,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_169,Found,318208,7.21
BFS,TL-C_NonIn_M_data,inv_170,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_171,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_172,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_173,Found,3908839,78.55
BFS,TL-C_NonIn_M_data,inv_174,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_175,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_176,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_177,Found,10036,2.80
BFS,TL-C_NonIn_M_data,inv_178,Found,118151,3.97
BFS,TL-C_NonIn_M_data,inv_179,Found,118096,3.94
BFS,TL-C_NonIn_M_data,inv_180,Found,1778605,37.14
BFS,TL-C_NonIn_M_data,inv_181,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_182,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_183,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_184,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_185,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_186,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_187,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_188,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_189,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_190,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_191,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_192,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_193,Found,9821,2.52
BFS,TL-C_NonIn_M_data,inv_194,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_195,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_196,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_197,Found,117812,3.97
BFS,TL-C_NonIn_M_data,inv_198,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_199,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_200,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_201,Found,117087,4.32
BFS,TL-C_NonIn_M_data,inv_202,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_203,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_204,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_205,Found,1769356,34.86
BFS,TL-C_NonIn_M_data,inv_206,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_207,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_208,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_209,Found,776606,15.48
BFS,TL-C_NonIn_M_data,inv_210,Found,3910210,75.66
BFS,TL-C_NonIn_M_data,inv_211,Found,3910155,75.84
BFS,TL-C_NonIn_M_data,inv_212,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_213,Found,3923451,76.26
BFS,TL-C_NonIn_M_data,inv_214,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_215,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_216,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_217,Found,3908923,75.63
BFS,TL-C_NonIn_M_data,inv_218,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_219,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_220,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_221,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_222,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_223,MemoryOut,0,0
BFS,TL-C_NonIn_M_data,inv_224,MemoryOut,0,0
BFS,German_node2,inv_1,Found,1,3.77
BFS,German_node2,inv_2,Found,57,3.55
BFS,German_node2,inv_3,Found,69,3.90
BFS,German_node2,inv_4,Found,48,3.41
BFS,German_node2,inv_5,Found,422,3.97
BFS,German_node2,inv_6,Found,66,3.82
BFS,German_node4,inv_1,Found,1,3.84
BFS,German_node4,inv_2,Found,364,3.71
BFS,German_node4,inv_3,Found,425,3.91
BFS,German_node4,inv_4,Found,333,3.84
BFS,German_node4,inv_5,Found,8446,3.89
BFS,German_node4,inv_6,Found,422,3.81
BFS,German_node4,inv_7,Found,289,3.84
BFS,German_node4,inv_8,Found,7706,3.94
BFS,German_node4,inv_9,Found,7402,3.73
BFS,German_node4,inv_10,Found,48954,3.99
BFS,German_node4,inv_11,Found,413,3.79
BFS,German_node4,inv_12,Found,228,3.75
BFS,German_node4,inv_13,Found,6474,3.58
BFS,German_node4,inv_14,Found,6170,3.89
BFS,German_node4,inv_15,Found,45434,3.92
BFS,German_node4,inv_16,Found,5678,3.83
BFS,German_node4,inv_17,Found,43194,4.24
BFS,German_node4,inv_18,Found,41838,3.68
BFS,German_node4,inv_19,Found,134322,4.34
BFS,German_node4,inv_20,Found,395,3.89
BFS,German_node8,inv_1,Found,1,3.42
BFS,German_node8,inv_2,Found,3619,3.50
BFS,German_node8,inv_3,Found,4049,3.48
BFS,German_node8,inv_4,Found,3476,3.51
BFS,German_node8,inv_5,Found,348019,6.80
BFS,German_node8,inv_6,Found,4046,3.47
BFS,German_node8,inv_7,Found,3294,3.46
BFS,German_node8,inv_8,Found,338871,5.62
BFS,German_node8,inv_9,Found,336086,6.62
BFS,German_node8,inv_10,Found,7367974,412.99
BFS,German_node8,inv_11,Found,4037,3.48
BFS,German_node8,inv_12,Found,3065,3.57
BFS,German_node8,inv_13,Found,325852,6.35
BFS,German_node8,inv_14,Found,323067,6.41
BFS,German_node8,inv_15,Found,7265534,417.53
BFS,German_node8,inv_16,Found,319196,6.50
BFS,German_node8,inv_17,Found,7221362,415.72
BFS,German_node8,inv_18,Found,7202414,403.33
BFS,German_node8,inv_19,MemoryOut,0,0
BFS,German_node8,inv_20,Found,4019,3.52
BFS,German_node8,inv_21,Found,2780,3.51
BFS,German_node8,inv_22,Found,307511,6.50
BFS,German_node8,inv_23,Found,304726,6.56
BFS,German_node8,inv_24,Found,7087930,411.54
BFS,German_node8,inv_25,Found,300855,6.68
BFS,German_node8,inv_26,Found,7043758,406.40
BFS,German_node8,inv_27,Found,7024810,406.50
BFS,German_node8,inv_28,MemoryOut,0,0
BFS,German_node8,inv_29,Found,295533,6.54
BFS,German_node8,inv_30,Found,6968594,403.25
BFS,German_node8,inv_31,Found,6949646,395.10
BFS,German_node8,inv_32,MemoryOut,0,0
BFS,German_node8,inv_33,Found,6918654,400.68
BFS,German_node8,inv_34,MemoryOut,0,0
BFS,German_node8,inv_35,MemoryOut,0,0
BFS,German_node8,inv_36,MemoryOut,0,0
BFS,German_node8,inv_37,Found,3988,3.46
BFS,German_node8,inv_38,Found,2429,3.68
BFS,German_node8,inv_39,Found,281921,6.48
